ishuv,SEMEL_RECHOV,SHEM_RECHOV
7700,6501,ש אקדמאים
7700,6502,"ש בי""ח המרכזי"
7800,104,דרך הים
7800,105,הדקלים
7800,106,הנדיב
7800,110,השדה
7800,113,דרך הבנים
7800,125,"דרך פיק""א"
7800,139,הדרים
7800,140,הצפירה
7800,142,בטנים
7800,149,עציון
7800,194,דרך משמרות
7800,206,הגאון
7800,207,החורש
7800,210,מצדה
7800,221,חשמונאים
7800,230,אנקור
7800,257,המסילה
7800,258,חבקוק
7800,266,דרך למרחב
7800,270,שד ציונות
7800,292,ארבל
7800,310,אתרוג
7800,313,הכרם
7800,315,הקטיף
7800,402,מורן
7800,409,תדהר
7800,503,המייסדים
7800,504,דגניה
7800,519,עלומים
7800,535,היוגב
7800,591,נטע
7800,6529,ש פיקא
7900,102,אבן עזרא
7900,103,דרך ספיר יוסף
7900,105,גולומב אליהו
7900,106,הרב בלוי משה
7900,107,שטמפפר יהושע
7900,108,המכבים
7900,109,שיפר יצחק
7900,110,חנקין יהושע
7900,111,אלכסנדר ינאי
7900,112,הירקונים
7900,115,ברנדייס
7900,118,פינסקר
7900,119,מבצע קדש
7900,120,חלוצת הפרדסנות
7900,124,אורלוב זאב
7900,127,בר כוכבא
7900,129,רוטשילד
7900,136,גיסין אבשלום
7900,140,האתרוג
7900,144,גליס
7900,147,הבורסקאי
7900,148,נחשון
7900,149,שוולב משה
7900,151,רבינזון יחזקאל
7900,153,רבניצקי
7900,156,שחם
7900,158,שטורמנים
7900,160,אזור תעשיה סגולה
7900,168,האופן
7900,169,דיין משה
7900,173,גהל מרטין
7900,178,זכרון יעקב
7900,180,המר זבולון
7900,184,מזכרת בתיה
7900,186,נס ציונה
7900,189,ראשון לציון
7900,193,כצנלסון אהרון
7900,199,הרב פינטו מסעוד
7900,202,תל חי
7900,205,ברוידה
7900,206,פרץ נפתלי
7900,211,גוטמן
7900,212,ברון הירש
7900,213,הרצל
7900,214,מונטיפיורי
7900,215,נורדאו מכס
7900,216,חובבי ציון
7900,218,הרב מוהליבר שמואל
7900,220,ההגנה
7900,221,עוזר חיים
7900,223,ברקוביץ יצחק
7900,224,איכילוב יצחק
7900,226,וולפסון דוד
7900,228,אהרונסון שרה
7900,229,חפץ חיים
7900,230,ההסתדרות
7900,231,הס משה
7900,232,אוסישקין מנחם
7900,233,הראשונים
7900,236,נחלת צבי
7900,238,מרכוס משה
7900,243,אלוף רחבעם זאבי
7900,249,בן חור
7900,252,רפאל איתן
7900,304,עין גנים
7900,306,א ד ג
7900,307,חזון איש
7900,309,סוקולוב
7900,313,אברבנאל
7900,318,אחד העם
7900,322,רחל המשוררת
7900,326,פינס יחיאל מיכל
7900,328,הרב עמיאל משה
7900,329,שרעבי שלום
7900,332,שיפריס נתן
7900,333,בעל שם טוב
7900,335,הרב אבורביע
7900,344,בן יוסף שלמה
7900,360,דרך יצחק רבין
7900,361,סורוקה משה
7900,362,דגניה
7900,401,קבוץ גלויות
7900,411,מילר שלמה
7900,416,השלושה
7900,417,אהרונוביץ יוסף
7900,424,ירושלים
7900,426,צ'לנוב יחיאל
7900,428,הקונגרס
7900,430,הרב עוזיאל
7900,433,פפר יוסף
7900,435,לנדאו
7900,436,דרך לוד
7900,437,"הנח""ל"
7900,448,הרב הרצוג
7900,451,השומר
7900,453,יבנה
7900,454,ועד ארבע ארצות
7900,455,נוה רעים
7900,458,רמז דוד
7900,460,הותיקים
7900,463,אגרון גרשון
7900,467,הולצברג שמחה
7900,486,אסתר המלכה
7900,489,מסריק
7900,491,הר ציון
7900,501,צלח שלום
7900,502,צפת
7900,510,אריה בן אליעזר
7900,535,אלתרמן נתן
7900,555,דרך בגין מנחם
7900,593,רבי יהודה הנשיא
7900,603,הנביאים
7900,606,כנסת ישראל
7900,613,רות
7900,620,אהבת ציון
7900,622,בן דוד יצחק
7900,624,הרב קלישר
7900,625,קיש
7900,628,סולד הנריטה
7900,630,רזיאל דוד
7900,634,החמישה
7900,638,מוריה
7900,639,שלמה
7900,643,ענבר
7900,645,מחנה יהודה
7900,647,פרידמן אלעזר
7900,659,קהילת פינסק
7900,706,הוברמן
7900,714,שמחוני אסף
7900,715,סלנט שמואל
7900,725,יצחק אלחנן
7900,727,יוספסברג
7900,728,מינץ בנימין
7900,730,שפרינצק
7900,743,זרובבל יעקב
7900,747,גורדון מרדכי
7900,793,שוהם
7900,794,לשם
7900,803,שפירא הרמן צבי
7900,805,ברנדה זאב
7900,806,כץ מיכל לייב
7900,808,אנילביץ מרדכי
7900,809,בן יהודה
7900,811,סמילנסקי
7900,817,סלומון
7900,819,פרנקפורטר דוד
7900,826,אנה פרנק
7900,830,מכנס גד
7900,833,סנה משה
7900,901,"ביל""ו"
7900,905,ז'בוטינסקי
7900,909,קרול יעקב
7900,911,שדה יצחק
7900,913,כצנלסון ברל
7900,915,בורוכוב
7900,916,ארלוזורוב
7900,917,הוז דב
7900,920,טרומפלדור
7900,921,"הפלמ""ח"
7900,925,"מ""ג"
7900,927,"צה""ל"
7900,928,קפלן אליעזר
7900,957,דנמרק
7900,961,הצוערים
7900,983,גבעת השלושה מלבן
7900,984,המורים
7900,985,אמסטרדם
7900,987,"בי""ח בילינסון"
7900,1003,עמל
7900,1004,היצירה
7900,1005,אפעל
7900,1006,בזל
7900,1008,שמשון
7900,1010,אימבר
7900,1011,אסירי ציון
7900,1013,גרינשפן
7900,1014,דנקנר מאיר
7900,1015,המפעלים
7900,1016,המרץ
7900,1017,השפלה
7900,1019,בן דרור מרדכי
7900,1020,פינשטיין חיה
7900,1023,יגיע כפיים
7900,1024,קוגלמן תרזה
7900,1026,הקידמה
7900,1027,הרב מלכה משה
7900,1028,מוטה גור
7900,1031,התנופה
7900,1035,דרך אם המושבות
7900,1107,שנקר אריה
7900,1109,הסיבים
7900,1110,אינשטיין
7900,1117,בן זכאי
7900,1158,המגשימים
7900,1174,דרנגר טובה ושמעון
7900,1179,אורן אבי
7900,1180,זלוטניק שלמה
7900,1201,היבנר
7900,1203,הנשיאים
7900,1205,העצמאות
7900,1206,בס זליג
7900,1208,הלוי
7900,1212,ויצמן
7900,1214,אנסקי
7900,1217,לוחמי הגיטו
7900,1219,"י""ד הבנים"
7900,1220,מייזנר
7900,1223,חגין פנחס
7900,1225,יטקובסקי אחים
7900,1229,דגל ראובן
7900,1248,בן גוריון
7900,1251,מסקין
7900,1254,אחימאיר אבא
7900,1263,סוטין חיים
7900,1280,רפאלי שרגא
7900,1284,דרך מכבית
7900,1285,נקר יוסף
7900,1415,יצחק בשביס זינגר
7900,6500,קרית אריה
7900,6522,ק סביסלוצקי
7900,6523,קרית מטלון
7900,6528,שכ סגולה
7900,6542,כפר גנים א
7900,6602,שכ עמישב
7900,6612,שכ יוספטל
7900,6631,שכ בילינסון
7900,6632,שעריה
8000,107,הגליל
8000,109,הגדוד השלישי
8000,111,השבעה
8000,114,"שז""ר זלמן"
8000,115,מאור חיים
8000,211,ירושלים
8000,212,"הפלמ""ח"
8000,219,העצמאות
8000,343,"האר""י"
8000,358,ארלוזורוב
8000,368,"צה""ל"
8000,417,לוחמי הגטאות
8000,418,רמז דוד
8000,420,שפרינצק
8000,423,ויצמן
8000,429,אלעזר דוד
8000,606,הר בנטל
8000,6516,רמת רזים
8000,6518,שכ גני הדר
8000,6532,מעלה צפת
8200,102,הרב קוק
8200,103,שד קרן קימת
8200,104,שד גושן משה
8200,105,שדה יצחק
8200,108,כצנלסון
8200,112,דבורה
8200,114,אהרון
8200,115,יעל
8200,116,אוסישקין
8200,119,גרושקביץ
8200,123,יששכר
8200,124,דקר
8200,127,דוד המלך
8200,133,שד ויצמן
8200,135,הילדים
8200,143,החשמונאים
8200,145,ז'בוטינסקי
8200,152,ורד
8200,162,שמר נעמי
8200,169,יוספטל
8200,175,גורדון
8200,180,דולצ'ין אריה
8200,188,חיבת ציון
8200,189,אשכול לוי
8200,192,אלון יגאל
8200,199,קדיש לוז
8200,200,שד בן גוריון
8200,203,ציגל אברהם
8200,207,האלה
8200,208,פוגלמן מרדכי
8200,210,פז
8200,212,תמרי נחמיה
8200,215,בגין מנחם
8200,218,בן צבי
8200,223,הערבה
8300,103,אש שלום
8300,104,שניאור זלמן
8300,105,אנילביץ
8300,108,כהן יעקב
8300,111,דוד המלך
8300,112,לוי אשכול
8300,113,מלכי ישראל
8300,116,שאול המלך
8300,119,משורר השואה
8300,120,שד התקומה
8300,122,אריאב חיים
8300,123,תורה ועבודה
8300,129,גולינקין
8300,134,לישנסקי יוסף
8300,136,אבו חצירה
8300,143,גולדה מאיר
8300,144,גלילי ישראל
8300,145,חסידי אומות העולם
8300,147,שומרה
8300,150,הסוכה
8300,152,החרצית
8300,153,הפרג
8300,155,הסחלב
8300,157,החלמונית
8300,167,מוטה גור
8300,175,שד מרילנד
8300,180,ההסתדרות
8300,182,היקב
8300,183,הגת
8300,184,הבוצרים
8300,189,הדגן
8300,194,בר-לב חיים
8300,195,שד יצחק רבין
8300,201,ז'בוטינסקי
8300,202,גרץ
8300,209,כצנלסון
8300,214,טשרניחובסקי
8300,217,גורדון
8300,220,הקישון
8300,222,החרמון
8300,224,הלוחמים
8300,225,הירקון
8300,229,הפרדס הראשון
8300,231,בילינסון
8300,233,רמז
8300,235,הירדן
8300,236,הגליל
8300,243,הורוביץ
8300,244,האחים סמילצ'נסקי
8300,245,דרובין יואל
8300,246,צלליכין
8300,247,עולי הגרדום
8300,248,השקד
8300,249,השדה
8300,253,השחר
8300,256,השקמה
8300,257,אימבר
8300,259,התקוה
8300,260,התבור
8300,270,גור
8300,271,"שדרת תש""ח"
8300,273,שפרינצק
8300,275,"דרך צה""ל"
8300,276,מרבד הקסמים
8300,277,קרית ספר
8300,281,הירשפלד
8300,283,מבצע קדש
8300,286,קפלנסקי
8300,288,שד מנחם בגין
8300,294,מן גרשון
8300,295,בן צבי יצחק
8300,298,פיין בנימין
8300,300,שד בן גוריון
8300,301,רוטשילד
8300,304,אחד העם
8300,305,הכרמל
8300,307,הרצל
8300,311,ביאליק
8300,312,עין הקורא
8300,315,"תרמ""ב"
8300,316,הברון הירש
8300,319,תל חי
8300,321,שמריהו לוין
8300,325,ויתקין
8300,326,אוסישקין
8300,327,ויצמן
8300,328,גיסין
8300,329,הלפרין
8300,330,קרן קימת
8300,333,פינס
8300,334,שפירא צבי הרמן
8300,335,שינקין
8300,338,מוהליבר
8300,340,דרור
8300,344,יהודה הלוי
8300,345,יהודה לייב
8300,346,"צ""ג בנות"
8300,347,פרנק צבי
8300,350,הרב קוק
8300,352,הגדוד העברי
8300,355,מולכו שלמה
8300,360,ברד אברהם
8300,363,"רמב""ם"
8300,364,אברבנאל
8300,365,"רש""י"
8300,366,האחים אביוב
8300,372,"בית""ר"
8300,379,מרגולין
8300,380,הכובש
8300,386,קידוש השם
8300,388,אמזלג
8300,389,גבעתי
8300,390,גרינבוים
8300,392,ברנדיס
8300,393,הרב הרצוג
8300,394,"חב""ד"
8300,398,יוחנן הסנדלר
8300,400,בן זאב
8300,402,"פיק""א"
8300,403,תחנה לחקר החקלאות
8300,404,כהן מנחם
8300,406,בורג יוסף
8300,410,פרימן יעקב
8300,411,ברניצקי נתן
8300,412,ויניק
8300,415,בן אליעזר
8300,420,האחים סולימן
8300,423,פופל מרדכי
8300,425,הרב ינובסקי
8300,426,סגל מרדכי יואל
8300,429,איזקסון צבי
8300,434,פלוטיצקי
8300,435,שמוטקין בנימין
8300,436,פרשקובסקי
8300,437,טוליפמן
8300,438,יעקובזון
8300,439,צמח
8300,443,לנדאו חיים
8300,445,עלית הנוער
8300,446,אלטלנה
8300,447,סחרוב דוד
8300,449,בקר
8300,452,ברשבסקי
8300,458,עליזה בגין
8300,461,תנועות הנוער
8300,462,הצופים
8300,497,הרב חיים דוד הלוי
8300,503,שד יעקב
8300,512,השומר
8300,513,הפרח
8300,515,החצב
8300,518,מורדי הגטאות
8300,524,לוין מיכאל וחנה
8300,525,שרירא שמואל
8300,527,כתריאל
8300,528,אלון יגאל
8300,529,חלוצי יסוד המעלה
8300,540,שד נים
8300,543,קלמן
8300,550,דרך חיים הרצוג
8300,555,האחד עשר
8300,562,לילך
8300,577,התור
8300,580,הקוקיה
8300,591,גרינשפן הרשל
8300,602,האלון
8300,607,השזיף
8300,608,האורן
8300,611,נחמיה
8300,613,עזרא
8300,621,ישעיהו
8300,623,"הפלמ""ח"
8300,631,גדעון
8300,637,מלאכי
8300,641,רבי עקיבא
8300,650,הנוטרים
8300,654,דניאל הנביא
8300,656,עובדיה
8300,659,ברנשטיין
8300,661,ראם
8300,670,משה בן נחמן
8300,671,רבי יהודה הנשיא
8300,700,אבי האסירים
8300,704,קרון אהרון
8300,712,ירושלים
8300,713,בלפור
8300,714,שיבת ציון
8300,716,בלקינד שמשון
8300,719,"ביל""ו"
8300,721,לבונטין
8300,724,מאירוביץ
8300,725,נורדאו
8300,726,גלוסקין
8300,728,סוקולוב
8300,730,"האו""ן"
8300,734,הרברט סמואל
8300,737,בית לחם
8300,743,טיומקין
8300,768,ההתיישבות
8300,801,מוצקין
8300,804,רוטנברג
8300,805,על כנפי נשרים
8300,807,סנש חנה
8300,809,הרב זינגר
8300,814,אייזנבנד
8300,815,הרב ברוק
8300,817,טרכטנברג
8300,821,הרב מימון
8300,825,הלוי יוסף
8300,856,חומה ומגדל
8300,857,נגבה
8300,859,גאולים
8300,862,בית הערבה
8300,877,ניר דוד
8300,879,שער הגולן
8300,895,המאה ועשרים
8300,901,ישראלי שמעון
8300,902,השר שפירא משה
8300,903,שרת משה
8300,904,ספיר יוסף
8300,906,"שז""ר זלמן"
8300,907,"אצ""ל"
8300,908,ההגנה
8300,909,"לח""י"
8300,910,חיל האויר
8300,911,חיל הרגלים
8300,912,חיל התותחנים
8300,914,חיל השריון
8300,916,כורש
8300,925,שד דיין משה
8300,930,הפור
8300,932,אדר
8300,933,הכשרת הישוב
8300,934,אלחנן
8300,935,לזרוב
8300,936,חומה
8300,937,גינזבורג
8300,938,מזל אליעזר
8300,939,חיל החימוש
8300,942,חיל הרפואה
8300,959,בסקינד נדב
8300,960,רוז'נסקי מרדכי
8300,961,לוי משה
8300,962,פלטין נפתלי
8300,963,בר אברהם
8300,966,ילדי טהרן
8300,969,שייקה דן
8300,970,שד רחבעם )זאבי(
8300,979,"אח""י מזנק"
8300,993,"אח""י בת גלים"
8300,1010,הנחשול
8300,1011,הדייגים
8300,1015,האלמוגים
8300,1017,מגדלור
8300,1019,המפרש
8300,1022,הקברניט
8300,1034,הדולפין
8300,1037,דג הזהב
8300,1039,הרפסודה
8300,1040,הסירה
8300,1042,אבני החושן
8300,1047,מבצע משה
8300,1066,מבצע תמוז
8300,1076,הרב יוסף עזרן
8300,1135,אבני איתן
8300,1139,קשת
8300,1150,החלוצים
8300,1174,נביעות
8300,1188,"נח""ל ים"
8300,1190,נווה דקלים
8300,1200,התזמורת
8300,1201,החצוצרה
8300,1250,גדולי ישראל
8300,1252,מורשת ישראל
8300,1254,"ריב""ל"
8300,1262,בובר מרטין
8300,1273,השירה העברית
8300,1275,הרב נריה
8300,1276,הרב אונטרמן
8300,1281,אלתרמן
8300,1324,דה-הבשי ג'ורג'
8300,1328,בשביס זינגר יצחק
8300,1337,בולטימור דוד
8300,1339,נתנס דניאל
8300,1353,קאסין רנה
8300,1365,ויזל אלי
8300,1366,פרס שמעון
8300,1369,האוניברסיטה
8300,1395,אבא אבן
8300,5101,דרך המכבים
8300,5118,פינסקר - נח יהודה
8300,5124,העצמאות
8300,5125,הרב צאלח משה
8300,5127,קבוץ גלויות
8300,5133,התמר
8300,5139,שד היובל
8300,5145,שד הציונות
8300,5165,מידן עמירם
8300,5190,הרב שלינקה יצחק
8300,6507,שכ אזור התעשיה
8300,6519,שיכוני המזרח
8300,6526,נוה זאב
8300,6565,שכ נוה חוף
8300,6566,אזור תעשיה חדש
8300,6568,נאות שקמה
8300,6578,קרית גנים
8300,6579,נווה ים
8300,6590,נחלת יהודה
8300,7001,ביח נאות מרגלית
8300,9000,ראשון לציון
8400,101,המדע
8400,103,פלאוט מנחם
8400,104,אופנהיימר
8400,105,פקריס
8400,106,ברגמן
8400,108,הולצמן חיים
8400,112,מכון ויצמן
8400,116,שדרת הקבוצים
8400,119,כרמל
8400,130,יוספזון
8400,201,חרושת
8400,202,יצירה
8400,205,גלגל
8400,210,יתום משה
8400,213,טוכמן יעקב
8400,217,סטולבוב
8400,219,גבריאלוב
8400,221,מלחמת יום הכפורים
8400,223,בן גוריון
8400,225,דוד אלעזר
8400,226,דרך גד
8400,228,פניגר יצחק
8400,234,קינד מוטי
8400,247,צאלון
8400,255,האלוף פרי
8400,260,דרך הים
8400,261,הר הצופים
8400,275,נחליאלי
8400,285,בשיסט מרדכי
8400,301,חנקין
8400,304,דרך יבנה
8400,305,"קק""ל"
8400,308,המעפיל
8400,311,התאנה
8400,314,דובנוב
8400,317,שמעוני דוד
8400,321,טוב צפורה
8400,327,שד וולקני
8400,330,פוגל בן ציון
8400,331,סירקין
8400,335,דניאלי עמוס
8400,343,קליין דב
8400,344,בורגין יהושע
8400,347,דובנבוים גרשון
8400,348,פומרנץ
8400,351,רוז'נסקי
8400,352,קנדלר
8400,353,קרומר נח
8400,357,כהן מיכאל
8400,359,ארליך צבי
8400,363,רמז
8400,368,פריד משה
8400,375,ששת הימים
8400,376,"דרך אצ""ל"
8400,402,הרימון
8400,403,הרצל
8400,404,מוסקוביץ
8400,406,ש בן ציון
8400,409,גלוסקין
8400,410,לוין אפשטין
8400,411,פינס
8400,413,גאולה
8400,414,בית הפועלים
8400,415,טלר
8400,416,"ביל""ו"
8400,425,וילקומיץ שמחה
8400,434,הרשנזון
8400,435,טשרניחובסקי
8400,436,בני משה
8400,442,בנימין
8400,447,נורדאו
8400,448,עזרא
8400,449,מנוחה ונחלה
8400,451,יעקב
8400,453,אחד העם
8400,454,ויצמן
8400,459,איזנברג
8400,460,בוסתנאי
8400,461,גורדון
8400,463,הנשיא הראשון
8400,464,פרוג
8400,467,פינסקר
8400,468,בן יהודה
8400,481,גורודיסקי
8400,484,הרב בר שאול
8400,488,"לח""י"
8400,505,סירני
8400,506,מרגולין
8400,507,"חי""ש"
8400,511,ההגנה
8400,512,הצנחנים
8400,521,הרב הרצוג
8400,530,מילר טובה וטוביה
8400,532,טרייבוש
8400,533,"חס""מ"
8400,537,"עמ""י"
8400,544,העליה
8400,566,צור שמשון
8400,585,שד בגין מנחם
8400,590,בן ארי שרגא
8400,591,בר-לב חיים
8400,592,מוטה גור
8400,593,דרך ירושלים
8400,594,כהן אורי
8400,595,לסקוב חיים
8400,601,ההסתדרות
8400,605,נג'ארה ישראל
8400,606,הוז דב
8400,615,הגליל
8400,618,הירדן
8400,625,"רמב""ם"
8400,626,"זק""ש אפרים"
8400,627,אבן עזרא
8400,628,מזרחי דוד
8400,630,ישעיהו
8400,635,דולינסקי
8400,638,לדיז'ינסקי
8400,649,מילצן חיים אליעזר
8400,656,מאאס הרמן
8400,657,בלקינד ישראל
8400,659,דרויאן יעקב
8400,661,פורר משה
8400,683,בן דוד פנחס
8400,685,דרך בן ארי יצחק
8400,692,יעקובי יצחק
8400,693,קרוננברג יוסף
8400,695,דרך פסטרנק
8400,707,חזית הדרום
8400,709,ברזילי משה
8400,710,הרב דוד ישראל
8400,712,אשד שמעון
8400,714,ארלוזורוב
8400,720,סעדיה גאון
8400,724,אברבנאל
8400,725,מדהלה יצחק
8400,730,שבזי
8400,736,קפרא מנשה
8400,738,מזרחי משה
8400,739,רייפן יעקב
8400,740,סמ חנה
8400,749,הרב מדר זכריה
8400,753,מרים מזרחי
8400,761,לוי אשכול
8400,766,הולצברג שמחה
8400,767,סנה משה
8400,775,אלמוג
8400,804,מוקסיי פנחס
8400,6506,שכ תחנת רכבת
8400,6507,פארק המדע
8400,6518,ש אושיות
8400,6523,שכ חבצלת
8400,6565,שכ שלמה אבן גבירו
8500,103,בית הסוהר
8500,107,מרדכי היהודי
8500,108,החשמונאים
8500,110,"אצ""ל"
8500,112,היצירה
8500,122,אדרת
8500,123,צופית
8500,202,תל חי
8500,208,שדה יצחק
8500,213,נורדאו
8500,218,הגדוד העברי
8500,224,גולומב
8500,225,טרומפלדור
8500,234,המכבים
8500,240,ההגנה
8500,241,פרנקל
8500,251,שטרן יאיר
8500,252,אבא אחימאיר
8500,261,חץ
8500,263,החשמל
8500,270,קורצ'אק
8500,301,שד הרצל
8500,302,בר אילן
8500,303,חיטמן עוזי
8500,310,סוקולוב
8500,314,מס דני
8500,316,"הרמב""ם"
8500,321,שלום עליכם
8500,327,העמל
8500,329,העליה השניה
8500,336,בילינסון
8500,341,מרזוק
8500,354,האלה
8500,361,ברלב חיים
8500,364,יוספטל גיורא
8500,403,הלל אברהם
8500,414,שרת
8500,415,"צה""ל"
8500,416,עמיחי
8500,417,בן צבי יצחק
8500,418,וכיל יחזקאל
8500,421,אבו חצירה
8500,427,חטיבת קריתי
8500,431,השריון
8500,432,ההסתדרות
8500,433,בוגנים אהרון
8500,436,לוי אליהו סלם
8500,437,בן גוריון
8500,439,מבצע יונתן
8500,440,הולצברג שמחה
8500,441,רזיאל דוד
8500,444,טייטלבום
8500,446,הזית
8500,476,הירדן
8500,479,גלעד
8500,501,שמשון הגבור
8500,502,ביאליק
8500,503,הרב הרצוג
8500,511,זכריה
8500,513,יהושע בן נון
8500,523,יחזקאל
8500,527,מסדה
8500,544,צדקה משה
8500,545,מרים הנביאה
8500,610,"ד""ר סאלק"
8500,614,המעפילים
8500,702,מנחם דניאל
8500,703,דוד המלך
8500,707,שלמה המלך
8500,708,"רש""י"
8500,711,בעל שם טוב
8500,724,קלוזנר
8500,737,שושנה דמארי
8500,740,חזה עפרה
8500,761,הכלנית
8500,775,"הרמ""א"
8500,781,אתרוג
8500,6005,ככר החשמל
8500,6503,שכ הרכבת
8500,6506,קרית מנחם בגין
8500,6543,נווה אקליפטוס
8500,6548,ג'וואריש
8500,9000,רמלה
8600,104,יהודית
8600,106,אביגיל
8600,108,דרך אבא הלל
8600,112,שד העם הצרפתי
8600,124,סמדר
8600,129,שד הכלניות
8600,146,מבצע קדש
8600,147,דרך ששת הימים
8600,148,קניון אילון
8600,201,סוקולוב
8600,204,הפודים
8600,205,ז'בוטינסקי
8600,208,"רש""י"
8600,211,חרות
8600,212,המבדיל
8600,301,התקוה
8600,304,הדר
8600,307,רוקח
8600,311,תלפיות
8600,319,בדנר
8600,403,המעין
8600,404,תובל
8600,405,כביש נתיבי אילון
8600,407,בצלאל
8600,409,החילזון
8600,411,הצלע
8600,415,בורסת היהלומים
8600,416,דרך בגין מנחם
8600,417,שוהם
8600,502,"תרע""ד"
8600,503,הראשונים
8600,506,שפירא
8600,508,המתמיד
8600,511,יכין
8600,514,המכבי
8600,518,היצירה
8600,520,הרקון
8600,521,"תרפ""ב"
8600,522,"תע""ש"
8600,601,ארלוזורוב
8600,607,מעלה הצופים
8600,611,סמ הבאר
8600,617,החשמונאים
8600,619,הפורצים
8600,701,ביאליק
8600,702,המעגל
8600,714,קלאוזנר
8600,717,אורה
8600,719,קריניצי
8600,802,הרצל
8600,806,שרת משה
8600,815,החייל האלמוני
8600,816,אל על
8600,817,יוסף הגלילי
8600,822,זיסמן שלום
8600,903,דרך בן גוריון דוד
8600,1002,חיבת ציון
8600,1003,המיתר
8600,1004,הגלגל
8600,1011,"הרא""ה"
8600,1013,בית שמאי
8600,1101,יהודה הנשיא
8600,1103,סנהדרין
8600,1105,ההלכה
8600,1108,אלוף הנצחון
8600,1109,תרצה
8600,1117,דרך נגבה
8600,1119,קדמה
8600,1122,חזון איש
8600,1123,התנאים
8600,1202,שד ירושלים
8600,1214,מוריה
8600,1218,לביא
8600,1305,הרכסים
8600,1312,אלישיב
8600,1401,עוזיאל
8600,1415,גדעון
8600,1423,דרך יצחק רבין
8600,1502,פנחס
8600,1503,לב הזהב
8600,1505,בן אליעזר אריה
8600,1509,אינשטין
8600,1512,תל חי
8600,1513,אפרים
8600,1514,חד נס
8600,1517,השר משה
8600,1518,טרומן
8600,1520,"החי""ל"
8600,1526,דבורה הנביאה
8600,1529,הגאון אליהו
8600,1530,לנדאו חיים
8600,1542,ברודצקי
8600,1550,דיין משה
8600,1602,פנקס
8600,1604,הירדן
8600,1606,תפארת ישראל
8600,1612,ההגנה
8600,1613,"אצ""ל"
8600,1614,"לח""י"
8600,1615,עולי הגרדום
8600,1617,ארנון
8600,1619,כנרת
8600,1627,אהרונסון שרה
8600,1631,הבילויים
8600,1633,החולה
8600,1638,אונברסיטה בר אילן
8600,1646,סמ אלברט
8600,1649,ראש פנה
8600,1651,אבני החושן
8600,1654,באר אורה
8600,1662,שרירא גאון
8600,1664,הרב לוין
8600,1701,שד בן צבי
8600,1702,הפארק הלאומי
8600,1704,אחד העם
8600,1706,מלכי צדק
8600,1707,הטייסים
8600,1709,עזריאל
8600,1714,שלם
8600,1719,כפר המכביה
8600,1722,שלום עליכם
8600,1726,ברנשטיין פרץ
8600,1727,מבוא מנדס
8600,1731,קציר
8600,1732,מנדס
8600,1733,ספיר יוסף
8600,1734,"ד""ר אליהו"
8600,1738,עמק האלה
8600,1742,דרך שיבא
8600,1746,גילדסגים
8600,1749,סמ עמק האלה
8600,1801,אלוף דוד
8600,1803,עודד
8600,1805,סן מרטין
8600,1806,רזיאל
8600,1813,מצדה
8600,1820,המאה ואחד
8600,1837,הראל
8600,1838,אלוף שדה
8600,3308,"בן גוריון אז""ר"
8600,6002,ככר הרב פרדס
8600,6004,ככר גרונר
8600,6576,ש סלמה
8600,6580,ש עמק דותן
8600,6585,תל השומר
8600,6630,נווה אפעל
8700,103,אחוזה
8700,107,מגדל
8700,114,בר אילן
8700,120,ההגנה
8700,139,בורוכוב
8700,140,חנקין
8700,143,הגליל
8700,144,עקיבא
8700,146,מכבי
8700,147,רבוצקי
8700,183,כצנלסון ברל
8700,184,ירושלים
8700,198,דרור
8700,204,ויצמן
8700,208,פרדס משותף
8700,209,ברנר
8700,215,הרצל
8700,216,השרון
8700,227,ז'בוטינסקי
8700,238,המחתרות
8700,301,גאולה
8700,304,החרושת
8700,310,קרן היסוד
8700,311,אזור התעשיה
8700,315,שברץ
8700,349,כליל החורש
8700,362,התעשיה
8700,363,הסדנא
8700,367,התדהר
8700,369,השיזף
8700,375,הנשיאים
8700,425,דיין משה
8700,466,גובר רבקה
8700,506,הפרחים
8800,6710,ח'לת נסים
9000,101,שד בן גוריון
9000,102,דרך חברון
9000,127,דושמן
9000,202,אברהם אבינו
9000,203,אליהו הנביא
9000,204,אלעזר בן יאיר
9000,206,בר גיורא
9000,210,דוד המלך
9000,212,המכתשים
9000,219,יוחנן הורקנוס
9000,221,יעקב אבינו
9000,222,יצחק אבינו
9000,225,יוספטל גיורא
9000,231,קדש
9000,234,שלמה המלך
9000,244,סנהדרין
9000,251,הכנסת
9000,254,רבי עקיבא
9000,258,רינגלבלום
9000,263,יהודה הלוי
9000,271,התלמוד
9000,274,הזוהר
9000,276,יוסף בן מתתיהו
9000,277,דרך מצדה
9000,279,בעלי התוספות
9000,281,הצדיק מירושלים
9000,283,מבצע נחשון
9000,284,מבצע עובדה
9000,285,מבצע יואב
9000,291,בני אור
9000,302,מרבד הקסמים
9000,303,סטרומה
9000,304,העליה
9000,309,דרך שמשון
9000,311,שד יעלים
9000,317,חגלה
9000,331,הצבי
9000,335,סיני
9000,340,טבנקין
9000,345,צפת
9000,346,בית אל
9000,347,אברבנאל
9000,348,אלפסי
9000,351,כחול לבן
9000,353,שאול המלך
9000,359,דרך ג'ו אלון
9000,360,שד ירושלים
9000,366,שד טוביהו דוד
9000,369,אש שלום
9000,372,דוד אלעזר
9000,373,"אצ""ל"
9000,374,דורי יעקב
